0.0	1
0.0999999999999	2
0.18	2
0.22	1
0.24	13
0.26	41
0.28	10
0.3	32
0.32	20
0.34	7
0.36	1
0.38	6
0.4	67
0.42	120
0.44	61
0.46	79
0.48	60
0.5	107
0.52	160
0.54	298
0.56	242
0.58	309
0.6	397
0.62	379
0.64	464
0.66	485
0.68	565
0.7	865
0.72	743
0.74	764
0.76	898
0.78	1031
0.8	1026
0.82	1030
0.84	1098
0.86	1067
0.88	1177
0.9	1157
0.92	1270
0.94	1165
0.96	1232
0.98	1179
1.0	1290
1.02	1314
1.04	1371
1.06	1392
1.08	1313
1.1	1359
1.12	1365
1.14	1265
1.16	1387
1.18	1213
1.2	1318
1.22	1262
1.24	1259
1.26	1229
1.28	1245
1.3	1219
1.32	1081
1.34	1090
1.36	1099
1.38	1008
1.4	988
1.42	968
1.44	881
1.46	890
1.48	835
1.5	797
1.52	748
1.54	728
1.56	643
1.58	675
1.6	611
1.62	580
1.64	545
1.66	451
1.68	426
1.7	384
1.72	394
1.74	365
1.76	351
1.78	323
1.8	260
1.82	286
1.84	240
1.86	202
1.88	198
1.9	177
1.92	155
