0.001 0.0347034       0.00274373
0.01 0.00959638      0.000609746
0.1  0.00345395      0.00022148
0.2 0.00228958      0.00016051
0.4 0.00177017      0.000135188
0.6 0.001621        9.18001e-05
0.8 0.00201631      0.000202027
1   0.00221667      0.000234647
