0.001  0.158024        0.0100533
0.01   0.0365126       0.00287014
0.1    0.010762        0.000799688
0.2    0.00914324      0.00065978
0.4    0.00571769      0.000276832
0.6    0.00542628      0.000386388
0.8    0.00493274      0.000391409
1      0.00503488      0.000398439
