1      0.035835        0.00276912
0.8    0.0437343       0.00390994
0.6    0.0456866       0.0042856
0.4    0.0404005       0.00462481
0.2    0.0145184       0.00269965
0.15   0.0025336       0.000581846
0.1    0.0022751       0.000126089
0.075   0.00233498      0.000180663
0.05   0.0026388       0.000255148
0.01   0.00648754      0.000506056
0.001  0.0271145       0.00139537
