-742.96	55
-742.82	120
-742.8	725
-742.78	684
-742.76	359
-742.74	641
-742.72	443
-742.66	578
-742.64	524
-742.62	530
-742.6	445
-742.58	596
-742.56	430
-742.54	441
-742.52	455
-742.5	644
-742.48	407
-742.46	359
-742.44	363
-742.42	545
-742.4	397
-742.38	322
-742.36	355
-742.34	483
-742.32	348
-742.3	410
-742.28	361
-742.26	350
-742.24	337
-742.22	336
-742.2	359
-742.18	336
-742.16	317
-742.14	350
-742.12	301
-742.1	322
-742.08	254
-742.06	221
-742.04	321
-742.02	351
-742	318
-741.98	328
-741.96	344
-741.94	330
-741.92	243
-741.9	319
-741.88	305
-741.86	337
-741.84	313
-741.82	270
-741.8	365
-741.78	351
-741.76	349
-741.74	316
-741.72	313
-741.7	292
-741.68	320
-741.66	359
-741.64	314
-741.62	293
-741.6	323
-741.58	300
-741.56	240
-741.54	352
-741.52	270
-741.5	307
-741.48	375
-741.46	373
-741.44	311
-741.42	328
-741.4	318
-741.38	244
-741.36	279
-741.34	245
-741.32	318
-741.3	240
-741.28	307
-741.26	351
-741.24	344
-741.22	379
-741.2	305
-741.18	212
-741.16	344
-741.14	214
