-0.512	0
-0.504	5.66261
-0.5	6.25514
-0.496	10.7389
-0.492	11.6923
-0.488	16.085
-0.484	18.1477
-0.48	20.5401
-0.476	22.7116
-0.472	24.3066
-0.468	26.6047
-0.464	28.5394
-0.46	30.673
-0.456	32.6591
-0.452	34.851
-0.448	36.8904
-0.444	39.0155
-0.44	41.1384
-0.436	43.0171
-0.432	44.7305
-0.428	46.607
-0.424	48.3205
-0.42	50.2677
-0.416	52.0731
-0.412	54.0621
-0.408	55.8211
-0.404	57.4626
-0.4	59.3256
-0.396	61.1445
-0.392	62.927
-0.388	64.6131
-0.384	66.1508
-0.38	67.7788
-0.376	69.5719
-0.372	71.2867
-0.368	72.7462
-0.364	74.506
-0.36	76.2364
-0.356	78.0817
-0.352	79.7455
-0.348	81.764
-0.344	83.543
-0.34	85.3147
-0.336	87.0986
-0.332	88.6746
-0.328	90.4818
-0.324	92.1728
-0.32	93.9168
-0.316	95.6882
-0.312	97.2462
-0.308	98.9253
-0.304	100.45
-0.3	102.105
-0.296	103.722
-0.292	105.259
-0.288	106.971
-0.284	108.425
-0.28	110.122
-0.276	111.688
-0.272	113.343
-0.268	114.949
-0.264	116.467
-0.26	118.099
-0.256	119.602
-0.252	121.057
-0.248	122.641
-0.244	124.045
-0.24	125.568
-0.236	126.851
-0.232	128.254
-0.228	129.743
-0.224	131.133
-0.22	132.51
-0.216	133.759
-0.212	135.177
-0.208	136.697
-0.204	137.933
-0.2	139.151
-0.196	140.6
-0.192	141.824
-0.188	143.12
-0.184	144.298
-0.18	145.481
-0.176	146.741
-0.172	147.888
-0.168	149.028
-0.164	150.204
-0.16	151.431
-0.156	152.571
-0.152	153.74
-0.148	154.774
-0.144	155.788
-0.14	157.028
-0.136	158.072
-0.132	158.991
-0.128	159.92
-0.124	160.845
-0.12	161.687
-0.116	162.525
-0.112	163.368
-0.108	164.146
-0.104	164.851
-0.1	165.565
-0.096	166.313
-0.092	166.834
-0.088	167.529
-0.084	168.137
-0.08	168.8
-0.076	169.489
-0.072	170.015
-0.068	170.54
-0.064	170.96
-0.06	171.51
-0.056	171.981
-0.052	172.296
-0.048	172.681
-0.044	172.958
-0.04	173.234
-0.036	173.515
-0.032	173.756
-0.028	174.015
-0.024	174.167
-0.02	174.332
-0.016	174.544
-0.012	174.648
-0.008	174.74
-0.004	174.713
0	174.741
0.004	174.689
0.008	174.706
0.012	174.611
0.016	174.489
0.02	174.342
0.024	174.232
0.028	174.139
0.032	173.955
0.036	173.703
0.04	173.432
0.044	173.155
0.048	172.869
0.052	172.445
0.056	172.011
0.06	171.619
0.064	171.125
0.068	170.72
0.072	170.149
0.076	169.519
0.08	168.849
0.084	168.197
0.088	167.505
0.092	166.825
0.096	166.151
0.1	165.352
0.104	164.591
0.108	163.742
0.112	162.991
0.116	162.113
0.12	161.353
0.124	160.53
0.128	159.636
0.132	158.644
0.136	157.699
0.14	156.686
0.144	155.694
0.148	154.552
0.152	153.645
0.156	152.644
0.16	151.643
0.164	150.57
0.168	149.355
0.172	148.293
0.176	147.135
0.18	145.831
0.184	144.701
0.188	143.52
0.192	142.341
0.196	141.202
0.2	139.813
0.204	138.556
0.208	137.277
0.212	135.854
0.216	134.312
0.22	132.977
0.224	131.244
0.228	129.715
0.232	128.31
0.236	126.946
0.24	125.577
0.244	124.317
0.248	123.131
0.252	121.67
0.256	120.094
0.26	118.581
0.264	117.016
0.268	115.467
0.272	113.835
0.276	112.522
0.28	110.749
0.284	108.858
0.288	107.366
0.292	105.686
0.296	104.086
0.3	102.51
0.304	100.323
0.308	98.9742
0.312	97.3565
0.316	96.0336
0.32	94.0422
0.324	92.4331
0.328	90.4823
0.332	89.2921
0.336	87.3428
0.34	86.1023
0.344	84.2769
0.348	82.6564
0.352	80.9156
0.356	79.348
0.36	77.5782
0.364	75.5732
0.368	74.0344
0.372	72.4395
0.376	70.9179
0.38	69.2307
0.384	67.5227
0.388	65.7691
0.392	63.5269
0.396	61.9864
0.4	59.9064
0.404	58.2985
0.408	56.3008
0.412	55.1236
0.416	53.2923
0.42	51.5884
0.424	50.1654
0.428	48.2291
0.432	46.4187
0.436	44.6406
0.44	42.242
0.444	40.2563
0.448	38.2067
0.452	36.0963
0.456	34.013
0.46	31.7773
0.464	30.724
0.468	27.9331
0.472	26.0983
0.476	23.6398
0.48	21.4511
0.484	18.7514
0.488	16.6861
0.492	13.356
0.496	12.1872
0.5	8.3577
0.504	7.8658
0.512	3.09987
