-809.95	2869
-809.8	2882
-809.75	1828
-809.6	1472
-809.55	1829
-809.5	2278
-809.45	5338
-809.4	6338
-809.35	3742
-809.3	3636
-809.25	6026
-809.2	4744
-809.15	1277
-809.1	2792
-809.05	1769
-809	1556
-808.95	1177
-808.9	1175
-808.85	1203
-808.8	1240
-808.75	1285
-808.7	1309
-808.65	1287
-808.6	1194
-808.55	1284
-808.5	1255
-808.45	1201
-808.4	1150
-808.35	1159
-808.3	1248
-808.25	1273
-808.2	1301
-808.15	1314
-808.1	1296
-808.05	1227
-808	1165
-807.95	1223
-807.9	1417
-807.85	1257
-807.8	1308
-807.75	1270
-807.7	1122
-807.65	1246
-807.6	1243
-807.55	1307
-807.5	1146
-807.45	1368
-807.4	1235
-807.35	1199
-807.3	1192
-807.25	1355
-807.2	1223
-807.15	1059
-807.1	1228
-807.05	1223
-807	1045
