5.572264795507E2	1.278807378468E-1
6.771545963473E2	1.105734330518E-1
8.639884494840E2	9.922537812543E-2
1.075835898542E3	9.581316670357E-2
1.129561945934E3	7.688637318032E-2
1.215223291063E3	6.401996523550E-2
1.441219596719E3	6.179438348826E-2
1.751403621470E3	5.965776847997E-2
1.978318882784E3	7.175900250455E-2
2.128346472863E3	5.759502950111E-2
2.346228848142E3	4.623576502719E-2
2.851191942427E3	4.463710793410E-2
3.381430994330E3	4.003268550306E-2
3.819535773998E3	3.459450271975E-2
4.420818098065E3	2.778235119873E-2
5.242962115123E3	2.401763421368E-2
5.922250489219E3	2.153178529228E-2
7.023617408017E3	1.606983740587E-2
8.535263461741E3	1.339367313592E-2
1.062808518001E4	1.201675575434E-2
1.313457607476E4	1.140747332027E-2
1.736148139515E4	1.091072748658E-2
2.091063679213E4	9.350247315456E-3
2.571125920953E4	8.140135142986E-3
3.064897971236E4	7.423953652197E-3
3.768531153430E4	6.564645558590E-3
4.930092008241E4	5.542422307199E-3
6.449676603469E4	4.980328616722E-3
8.350895501233E4	4.270493231524E-3
1.026807748603E5	3.835496422018E-3
1.198964166300E5	3.664849506950E-3
1.459064487445E5	3.092386925302E-3
1.989338187204E5	2.867678558174E-3
2.523063150668E5	2.616669953654E-3
3.070410230925E5	2.173797659869E-3
3.894178959068E5	2.144248738187E-3
5.042094906400E5	1.838633638027E-3
6.394852289237E5	1.677697586673E-3
8.194789894392E5	1.438460401622E-3
1.105819263218E6	1.354772143817E-3
1.417070498797E6	1.179826110047E-3
1.797260204631E6	1.076555642506E-3
2.120390396955E6	9.081691468609E-4
2.553855425069E6	7.905032260375E-4
3.375724743294E6	7.103916357359E-4
4.602578021130E6	6.189626251689E-4
5.777405575315E6	5.143301885928E-4
7.636662107490E6	4.694655430638E-4
9.585952488814E6	4.217148363789E-4
